Date,Country,Cases,Pop
2021-06-21,Denmark,189,5822763
2021-06-21,Estonia,12,1328976
2021-06-21,Finland,65,5525292
2021-06-21,France,1815,67320216
2021-06-21,Germany,346,83166711
2021-06-21,Greece,247,10718565
2021-06-21,Hungary,202,9769526
2021-06-21,Iceland,0,364134
2021-06-21,Ireland,281,4964440
2021-06-21,Italy,881,59641488
2021-06-21,Latvia,74,1907675
2021-06-21,Liechtenstein,0,38747
2021-06-21,Lithuania,28,2794090
2021-06-21,Luxembourg,0,626108
2021-06-21,Malta,1,514564
2021-06-21,Netherlands,711,17407585
2021-06-21,Norway,0,5367580
2021-06-21,Poland,133,37958138
2021-06-21,Portugal,941,10295909
2021-06-21,Romania,53,19328838
2021-06-21,Slovakia,118,5457873
2021-06-21,Slovenia,19,2095861
2021-06-21,Spain,7209,47332614
2021-06-21,Sweden,678,10327589
2021-07-21,Austria,306,8901064
2021-07-21,Belgium,788,11522440
2021-07-21,Bulgaria,145,6951482
2021-07-21,Croatia,146,4058165
2021-07-21,Cyprus,995,888005
2021-07-21,Czechia,299,10693939
2021-07-21,Denmark,820,5822763
2021-07-21,Estonia,96,1328976
2021-07-21,Finland,461,5525292
2021-07-21,France,18181,67320216
2021-07-21,Germany,2203,83166711
2021-07-21,Greece,4327,10718565
2021-07-21,Hungary,56,9769526
2021-07-21,Iceland,114,364134
2021-07-21,Ireland,1110,4964440
2021-07-21,Italy,3555,59641488
2021-07-21,Latvia,54,1907675
2021-07-21,Liechtenstein,1,38747
2021-07-21,Lithuania,179,2794090
2021-07-21,Luxembourg,89,626108
2021-07-21,Malta,199,514564
2021-07-21,Netherlands,6779,17407585
2021-07-21,Norway,195,5367580
2021-07-21,Poland,103,37958138
2021-07-21,Portugal,2706,10295909
2021-07-21,Romania,95,19328838
2021-07-21,Slovakia,50,5457873
2021-07-21,Slovenia,113,2095861
2021-07-21,Spain,30587,47332614
2021-07-21,Sweden,580,10327589
2021-05-22,Austria,671,8901064
2021-05-22,Belgium,1448,11522440
2021-05-22,Bulgaria,362,6951482
2021-05-22,Croatia,525,4058165
2021-05-22,Cyprus,135,888005
2021-05-22,Czechia,671,10693939
2021-05-22,Denmark,1351,5822763
2021-05-22,Estonia,180,1328976
2021-05-22,Finland,211,5525292
2021-05-22,France,17249,67320216
2021-05-22,Germany,7082,83166711
2021-05-22,Greece,1982,10718565
2021-05-22,Hungary,647,9769526
2021-05-22,Iceland,1,364134
2021-05-22,Ireland,533,4964440
2021-05-22,Italy,5215,59641488
2021-05-22,Latvia,477,1907675
2021-05-22,Liechtenstein,1,38747
2021-05-22,Lithuania,679,2794090
2021-05-22,Luxembourg,80,626108
2021-05-22,Malta,2,514564
2021-05-22,Netherlands,4138,17407585
2021-05-22,Norway,505,5367580
2021-05-22,Poland,1680,37958138
2021-05-22,Portugal,559,10295909
2021-05-22,Romania,484,19328838
2021-05-22,Slovakia,308,5457873
2021-05-22,Slovenia,331,2095861
2021-05-22,Spain,0,47332614
2021-05-22,Sweden,1909,10327589
2021-06-22,Austria,118,8901064
2021-06-22,Belgium,373,11522440
2021-06-22,Bulgaria,120,6951482
2021-06-22,Croatia,11,4058165
2021-06-22,Cyprus,67,888005
2021-06-22,Czechia,119,10693939
2021-06-22,Denmark,149,5822763
2021-06-22,Estonia,37,1328976
2021-06-22,Finland,45,5525292
2021-06-22,France,487,67320216
2021-06-22,Germany,455,83166711
2021-06-22,Greece,206,10718565
2021-06-22,Hungary,54,9769526
2021-06-22,Iceland,3,364134
2021-06-22,Ireland,256,4964440
2021-06-22,Italy,484,59641488
2021-06-22,Latvia,40,1907675
2021-06-22,Liechtenstein,0,38747
2021-06-22,Lithuania,59,2794090
2021-06-22,Luxembourg,19,626108
2021-06-22,Malta,5,514564
2021-06-22,Netherlands,569,17407585
2021-06-22,Norway,434,5367580
2021-06-22,Poland,73,37958138
2021-06-22,Portugal,756,10295909
2021-06-22,Romania,26,19328838
2021-06-22,Slovakia,64,5457873
2021-06-22,Slovenia,65,2095861
2021-06-22,Spain,4040,47332614
2021-06-22,Sweden,505,10327589
2021-07-22,Austria,400,8901064
2021-07-22,Belgium,1906,11522440
2021-07-22,Bulgaria,96,6951482
2021-07-22,Croatia,191,4058165
2021-07-22,Cyprus,1014,888005
2021-07-22,Czechia,231,10693939
2021-07-22,Denmark,851,5822763
2021-07-22,Estonia,120,1328976
2021-07-22,Finland,453,5525292
2021-07-22,France,21539,67320216
2021-07-22,Germany,1890,83166711
2021-07-22,Greece,2968,10718565
2021-07-22,Hungary,71,9769526
2021-07-22,Iceland,65,364134
2021-07-22,Ireland,1260,4964440
2021-07-22,Italy,4254,59641488
2021-07-22,Latvia,62,1907675
2021-07-22,Liechtenstein,3,38747
2021-07-22,Lithuania,203,2794090
2021-07-22,Luxembourg,141,626108
2021-07-22,Malta,166,514564
2021-07-22,Netherlands,6871,17407585
2021-07-22,Norway,243,5367580
2021-07-22,Poland,124,37958138
2021-07-22,Portugal,4376,10295909
2021-07-22,Romania,102,19328838
2021-07-22,Slovakia,67,5457873
2021-07-22,Slovenia,68,2095861
2021-07-22,Spain,29535,47332614
2021-07-22,Sweden,477,10327589
2021-05-23,Austria,626,8901064
2021-05-23,Belgium,788,11522440
2021-05-23,Bulgaria,148,6951482
2021-05-23,Croatia,518,4058165
2021-05-23,Cyprus,91,888005
2021-05-23,Czechia,336,10693939
2021-05-23,Denmark,751,5822763
2021-05-23,Estonia,103,1328976
2021-05-23,Finland,248,5525292
2021-05-23,France,12611,67320216
2021-05-23,Germany,6714,83166711
2021-05-23,Greece,1503,10718565
2021-05-23,Hungary,416,9769526
2021-05-23,Iceland,0,364134
2021-05-23,Ireland,382,4964440
2021-05-23,Italy,4714,59641488
2021-05-23,Latvia,441,1907675
2021-05-23,Liechtenstein,2,38747
2021-05-23,Lithuania,1013,2794090
2021-05-23,Luxembourg,62,626108
2021-05-23,Malta,5,514564
2021-05-23,Netherlands,3173,17407585
2021-05-23,Norway,0,5367580
2021-05-23,Poland,1515,37958138
2021-05-23,Portugal,523,10295909
2021-05-23,Romania,455,19328838
2021-05-23,Slovakia,208,5457873
2021-05-23,Slovenia,383,2095861
2021-05-23,Spain,0,47332614
2021-05-23,Sweden,620,10327589
2021-06-23,Austria,108,8901064
2021-06-23,Belgium,398,11522440
2021-06-23,Bulgaria,94,6951482
2021-06-23,Croatia,75,4058165
2021-06-23,Cyprus,122,888005
2021-06-23,Czechia,112,10693939
2021-06-23,Denmark,155,5822763
2021-06-23,Estonia,25,1328976
2021-06-23,Finland,110,5525292
2021-06-23,France,2204,67320216
2021-06-23,Germany,1016,83166711
2021-06-23,Greece,395,10718565
2021-06-23,Hungary,91,9769526
2021-06-23,Iceland,0,364134
2021-06-23,Ireland,290,4964440
2021-06-23,Italy,834,59641488
2021-06-23,Latvia,125,1907675
2021-06-23,Liechtenstein,2,38747
2021-06-23,Lithuania,60,2794090
2021-06-23,Luxembourg,12,626108
2021-06-23,Malta,0,514564
2021-06-23,Netherlands,698,17407585
2021-06-23,Norway,213,5367580
2021-06-23,Poland,190,37958138
2021-06-23,Portugal,1020,10295909
2021-06-23,Romania,41,19328838
2021-06-23,Slovakia,67,5457873
2021-06-23,Slovenia,51,2095861
2021-06-23,Spain,4341,47332614
2021-06-23,Sweden,379,10327589
2021-07-23,Austria,463,8901064
2021-07-23,Belgium,1648,11522440
2021-07-23,Bulgaria,121,6951482
2021-07-23,Croatia,179,4058165
2021-07-23,Cyprus,1046,888005
2021-07-23,Czechia,193,10693939
2021-07-23,Denmark,805,5822763
2021-07-23,Estonia,183,1328976
2021-07-23,Finland,404,5525292
2021-07-23,France,21909,67320216
2021-07-23,Germany,2089,83166711
2021-07-23,Greece,2601,10718565
2021-07-23,Hungary,85,9769526
2021-07-23,Iceland,70,364134
2021-07-23,Ireland,1188,4964440
2021-07-23,Italy,5056,59641488
2021-07-23,Latvia,44,1907675
2021-07-23,Liechtenstein,0,38747
2021-07-23,Lithuania,245,2794090
2021-07-23,Luxembourg,94,626108
2021-07-23,Malta,172,514564
2021-07-23,Netherlands,6238,17407585
2021-07-23,Norway,194,5367580
2021-07-23,Poland,122,37958138
2021-07-23,Portugal,3622,10295909
2021-07-23,Romania,78,19328838
2021-07-23,Slovakia,53,5457873
2021-07-23,Slovenia,58,2095861
2021-07-23,Spain,31171,47332614
2021-07-23,Sweden,445,10327589
2021-05-24,Austria,520,8901064
2021-05-24,Belgium,901,11522440
2021-05-24,Bulgaria,81,6951482
2021-05-24,Croatia,251,4058165
2021-05-24,Cyprus,75,888005
2021-05-24,Czechia,197,10693939
2021-05-24,Denmark,835,5822763
2021-05-24,Estonia,77,1328976
2021-05-24,Finland,121,5525292
2021-05-24,France,9704,67320216
2021-05-24,Germany,2682,83166711
2021-05-24,Greece,875,10718565
2021-05-24,Hungary,258,9769526
2021-05-24,Iceland,0,364134
2021-05-24,Ireland,445,4964440
2021-05-24,Italy,3993,59641488
2021-05-24,Latvia,233,1907675
2021-05-24,Liechtenstein,0,38747
2021-05-24,Lithuania,473,2794090
2021-05-24,Luxembourg,0,626108
2021-05-24,Malta,2,514564
2021-05-24,Netherlands,3423,17407585
2021-05-24,Norway,0,5367580
2021-05-24,Poland,1076,37958138
2021-05-24,Portugal,413,10295909
2021-05-24,Romania,307,19328838
2021-05-24,Slovakia,396,5457873
2021-05-24,Slovenia,159,2095861
2021-05-24,Spain,11067,47332614
2021-05-24,Sweden,1194,10327589
2021-06-24,Austria,121,8901064
2021-06-24,Belgium,343,11522440
2021-06-24,Bulgaria,93,6951482
2021-06-24,Croatia,43,4058165
2021-06-24,Cyprus,167,888005
2021-06-24,Czechia,105,10693939
2021-06-24,Denmark,223,5822763
2021-06-24,Estonia,18,1328976
2021-06-24,Finland,107,5525292
2021-06-24,France,2320,67320216
2021-06-24,Germany,1008,83166711
2021-06-24,Greece,512,10718565
2021-06-24,Hungary,69,9769526
2021-06-24,Iceland,0,364134
2021-06-24,Ireland,341,4964440
2021-06-24,Italy,1140,59641488
2021-06-24,Latvia,102,1907675
2021-06-24,Liechtenstein,1,38747
2021-06-24,Lithuania,64,2794090
2021-06-24,Luxembourg,0,626108
2021-06-24,Malta,3,514564
2021-06-24,Netherlands,666,17407585
2021-06-24,Norway,221,5367580
2021-06-24,Poland,162,37958138
2021-06-24,Portugal,1497,10295909
2021-06-24,Romania,66,19328838
2021-06-24,Slovakia,70,5457873
2021-06-24,Slovenia,4,2095861
2021-06-24,Spain,4507,47332614
2021-06-24,Sweden,373,10327589
2021-07-24,Austria,406,8901064
2021-07-24,Belgium,1152,11522440
2021-07-24,Bulgaria,135,6951482
2021-07-24,Croatia,176,4058165
2021-07-24,Cyprus,895,888005
2021-07-24,Czechia,187,10693939
2021-07-24,Denmark,707,5822763
2021-07-24,Estonia,6,1328976
2021-07-24,Finland,412,5525292
2021-07-24,France,21493,67320216
2021-07-24,Germany,1919,83166711
2021-07-24,Greece,2852,10718565
2021-07-24,Hungary,0,9769526
2021-07-24,Iceland,87,364134
2021-07-24,Ireland,1386,4964440
2021-07-24,Italy,5142,59641488
2021-07-24,Latvia,38,1907675
2021-07-24,Liechtenstein,2,38747
2021-07-24,Lithuania,233,2794090
2021-07-24,Luxembourg,103,626108
2021-07-24,Malta,171,514564
2021-07-24,Netherlands,6379,17407585
2021-07-24,Norway,265,5367580
2021-07-24,Poland,108,37958138
2021-07-24,Portugal,3794,10295909
2021-07-24,Romania,104,19328838
2021-07-24,Slovakia,58,5457873
2021-07-24,Slovenia,95,2095861
2021-07-24,Spain,0,47332614
2021-07-24,Sweden,11,10327589
2021-05-25,Austria,342,8901064
2021-05-25,Belgium,2796,11522440
2021-05-25,Bulgaria,81,6951482
2021-05-25,Croatia,74,4058165
2021-05-25,Cyprus,100,888005
2021-05-25,Czechia,697,10693939
2021-05-25,Denmark,919,5822763
2021-05-25,Estonia,160,1328976
2021-05-25,Finland,93,5525292
2021-05-25,France,2229,67320216
2021-05-25,Germany,1911,83166711
2021-05-25,Greece,1377,10718565
2021-05-25,Hungary,164,9769526
2021-05-25,Iceland,0,364134
2021-05-25,Ireland,349,4964440
2021-05-25,Italy,2489,59641488
2021-05-25,Latvia,134,1907675
2021-05-25,Liechtenstein,2,38747
2021-05-25,Lithuania,833,2794090
2021-05-25,Luxembourg,0,626108
2021-05-25,Malta,3,514564
2021-05-25,Netherlands,2728,17407585
2021-05-25,Norway,1618,5367580
2021-05-25,Poland,559,37958138
2021-05-25,Portugal,241,10295909
2021-05-25,Romania,230,19328838
2021-05-25,Slovakia,397,5457873
2021-05-25,Slovenia,83,2095861
2021-05-25,Spain,5359,47332614
2021-05-25,Sweden,2739,10327589
2021-06-25,Austria,101,8901064
2021-06-25,Belgium,400,11522440
2021-06-25,Bulgaria,62,6951482
2021-06-25,Croatia,101,4058165
2021-06-25,Cyprus,175,888005
2021-06-25,Czechia,96,10693939
2021-06-25,Denmark,173,5822763
2021-06-25,Estonia,10,1328976
2021-06-25,Finland,123,5525292
2021-06-25,France,2007,67320216
2021-06-25,Germany,774,83166711
2021-06-25,Greece,454,10718565
2021-06-25,Hungary,66,9769526
2021-06-25,Iceland,7,364134
2021-06-25,Ireland,301,4964440
2021-06-25,Italy,266,59641488
2021-06-25,Latvia,33,1907675
2021-06-25,Liechtenstein,1,38747
2021-06-25,Lithuania,18,2794090
2021-06-25,Luxembourg,39,626108
2021-06-25,Malta,5,514564
2021-06-25,Netherlands,696,17407585
2021-06-25,Norway,269,5367580
2021-06-25,Poland,144,37958138
2021-06-25,Portugal,1556,10295909
2021-06-25,Romania,68,19328838
2021-06-25,Slovakia,74,5457873
2021-06-25,Slovenia,43,2095861
2021-06-25,Spain,4924,47332614
2021-06-25,Sweden,31,10327589
2021-07-25,Austria,368,8901064
2021-07-25,Belgium,779,11522440
2021-07-25,Bulgaria,54,6951482
2021-07-25,Croatia,191,4058165
2021-07-25,Cyprus,789,888005
2021-07-25,Czechia,125,10693939
2021-07-25,Denmark,749,5822763
2021-07-25,Estonia,90,1328976
2021-07-25,Finland,570,5525292
2021-07-25,France,22767,67320216
2021-07-25,Germany,1387,83166711
2021-07-25,Greece,2472,10718565
2021-07-25,Hungary,0,9769526
2021-07-25,Iceland,94,364134
2021-07-25,Ireland,1345,4964440
2021-07-25,Italy,5138,59641488
2021-07-25,Latvia,43,1907675
2021-07-25,Liechtenstein,0,38747
2021-07-25,Lithuania,192,2794090
2021-07-25,Luxembourg,0,626108
2021-07-25,Malta,127,514564
2021-07-25,Netherlands,5260,17407585
2021-07-25,Norway,0,5367580
2021-07-25,Poland,118,37958138
2021-07-25,Portugal,0,10295909
2021-07-25,Romania,126,19328838
2021-07-25,Slovakia,19,5457873
2021-07-25,Slovenia,32,2095861
2021-07-25,Spain,0,47332614
2021-07-25,Sweden,2,10327589
2021-05-26,Austria,287,8901064
2021-05-26,Belgium,2538,11522440
2021-05-26,Bulgaria,406,6951482
2021-05-26,Croatia,323,4058165
2021-05-26,Cyprus,79,888005
2021-05-26,Czechia,661,10693939
2021-05-26,Denmark,794,5822763
2021-05-26,Estonia,185,1328976
2021-05-26,Finland,125,5525292
2021-05-26,France,3155,67320216
2021-05-26,Germany,2626,83166711
2021-05-26,Greece,2402,10718565
2021-05-26,Hungary,213,9769526
2021-05-26,Iceland,4,364134
2021-05-26,Ireland,351,4964440
2021-05-26,Italy,3220,59641488
2021-05-26,Latvia,435,1907675
2021-05-26,Liechtenstein,0,38747
2021-05-26,Lithuania,549,2794090
2021-05-26,Luxembourg,9,626108
2021-05-26,Malta,7,514564
2021-05-26,Netherlands,2484,17407585
2021-05-26,Norway,238,5367580
2021-05-26,Poland,1006,37958138
2021-05-26,Portugal,375,10295909
2021-05-26,Romania,381,19328838
2021-05-26,Slovakia,310,5457873
2021-05-26,Slovenia,325,2095861
2021-05-26,Spain,5007,47332614
2021-05-26,Sweden,1419,10327589
2021-06-26,Austria,115,8901064
2021-06-26,Belgium,260,11522440
2021-06-26,Bulgaria,86,6951482
2021-06-26,Croatia,118,4058165
2021-06-26,Cyprus,169,888005
2021-06-26,Czechia,132,10693939
2021-06-26,Denmark,222,5822763
2021-06-26,Estonia,33,1328976
2021-06-26,Finland,0,5525292
2021-06-26,France,1986,67320216
2021-06-26,Germany,592,83166711
2021-06-26,Greece,386,10718565
2021-06-26,Hungary,0,9769526
2021-06-26,Iceland,0,364134
2021-06-26,Ireland,375,4964440
2021-06-26,Italy,751,59641488
2021-06-26,Latvia,20,1907675
2021-06-26,Liechtenstein,0,38747
2021-06-26,Lithuania,47,2794090
2021-06-26,Luxembourg,14,626108
2021-06-26,Malta,3,514564
2021-06-26,Netherlands,647,17407585
2021-06-26,Norway,235,5367580
2021-06-26,Poland,134,37958138
2021-06-26,Portugal,1604,10295909
2021-06-26,Romania,65,19328838
2021-06-26,Slovakia,52,5457873
2021-06-26,Slovenia,57,2095861
2021-06-26,Spain,0,47332614
2021-06-26,Sweden,8,10327589
2021-07-26,Austria,323,8901064
2021-07-26,Belgium,2095,11522440
2021-07-26,Bulgaria,57,6951482
2021-07-26,Croatia,125,4058165
2021-07-26,Cyprus,727,888005
2021-07-26,Czechia,80,10693939
2021-07-26,Denmark,644,5822763
2021-07-26,Estonia,66,1328976
2021-07-26,Finland,360,5525292
2021-07-26,France,16167,67320216
2021-07-26,Germany,958,83166711
2021-07-26,Greece,1553,10718565
2021-07-26,Hungary,161,9769526
2021-07-26,Iceland,85,364134
2021-07-26,Ireland,1126,4964440
2021-07-26,Italy,4742,59641488
2021-07-26,Latvia,56,1907675
2021-07-26,Liechtenstein,1,38747
2021-07-26,Lithuania,97,2794090
2021-07-26,Luxembourg,0,626108
2021-07-26,Malta,94,514564
2021-07-26,Netherlands,4609,17407585
2021-07-26,Norway,0,5367580
2021-07-26,Poland,80,37958138
2021-07-26,Portugal,6021,10295909
2021-07-26,Romania,109,19328838
2021-07-26,Slovakia,72,5457873
2021-07-26,Slovenia,22,2095861
2021-07-26,Spain,61625,47332614
2021-07-26,Sweden,838,10327589
2021-05-27,Austria,405,8901064
2021-05-27,Belgium,2217,11522440
2021-05-27,Bulgaria,393,6951482
2021-05-27,Croatia,538,4058165
2021-05-27,Cyprus,69,888005
2021-05-27,Czechia,538,10693939
2021-05-27,Denmark,1073,5822763
2021-05-27,Estonia,144,1328976
2021-05-27,Finland,220,5525292
2021-05-27,France,12646,67320216
2021-05-27,Germany,6313,83166711
2021-05-27,Greece,1511,10718565
2021-05-27,Hungary,396,9769526
2021-05-27,Iceland,4,364134
2021-05-27,Ireland,443,4964440
2021-05-27,Italy,3935,59641488
2021-05-27,Latvia,396,1907675
2021-05-27,Liechtenstein,4,38747
2021-05-27,Lithuania,595,2794090
2021-05-27,Luxembourg,53,626108
2021-05-27,Malta,4,514564
2021-05-27,Netherlands,2738,17407585
2021-05-27,Norway,508,5367580
2021-05-27,Poland,1263,37958138
2021-05-27,Portugal,594,10295909
2021-05-27,Romania,379,19328838
2021-05-27,Slovakia,253,5457873
2021-05-27,Slovenia,388,2095861
2021-05-27,Spain,5290,47332614
2021-05-27,Sweden,90,10327589
2021-06-27,Austria,129,8901064
2021-06-27,Belgium,188,11522440
2021-06-27,Bulgaria,28,6951482
2021-06-27,Croatia,86,4058165
2021-06-27,Cyprus,226,888005
2021-06-27,Czechia,68,10693939
2021-06-27,Denmark,195,5822763
2021-06-27,Estonia,27,1328976
2021-06-27,Finland,270,5525292
2021-06-27,France,2128,67320216
2021-06-27,Germany,538,83166711
2021-06-27,Greece,375,10718565
2021-06-27,Hungary,0,9769526
2021-06-27,Iceland,0,364134
2021-06-27,Ireland,428,4964440
2021-06-27,Italy,838,59641488
2021-06-27,Latvia,39,1907675
2021-06-27,Liechtenstein,0,38747
2021-06-27,Lithuania,19,2794090
2021-06-27,Luxembourg,0,626108
2021-06-27,Malta,0,514564
2021-06-27,Netherlands,555,17407585
2021-06-27,Norway,0,5367580
2021-06-27,Poland,99,37958138
2021-06-27,Portugal,1568,10295909
2021-06-27,Romania,62,19328838
2021-06-27,Slovakia,37,5457873
2021-06-27,Slovenia,19,2095861
2021-06-27,Spain,0,47332614
2021-06-27,Sweden,7,10327589
2021-07-27,Austria,291,8901064
2021-07-27,Belgium,1592,11522440
2021-07-27,Bulgaria,193,6951482
2021-07-27,Croatia,27,4058165
2021-07-27,Cyprus,851,888005
2021-07-27,Czechia,198,10693939
2021-07-27,Denmark,772,5822763
2021-07-27,Estonia,193,1328976
2021-07-27,Finland,267,5525292
2021-07-27,France,5307,67320216
2021-07-27,Germany,1545,83166711
2021-07-27,Greece,2056,10718565
2021-07-27,Hungary,26,9769526
2021-07-27,Iceland,71,364134
2021-07-27,Ireland,1276,4964440
2021-07-27,Italy,3115,59641488
2021-07-27,Latvia,23,1907675
2021-07-27,Liechtenstein,4,38747
2021-07-27,Lithuania,221,2794090
2021-07-27,Luxembourg,139,626108
2021-07-27,Malta,142,514564
2021-07-27,Netherlands,3839,17407585
2021-07-27,Norway,533,5367580
2021-07-27,Poland,74,37958138
2021-07-27,Portugal,1610,10295909
2021-07-27,Romania,84,19328838
2021-07-27,Slovakia,100,5457873
2021-07-27,Slovenia,105,2095861
2021-07-27,Spain,26399,47332614
2021-07-27,Sweden,653,10327589
2021-05-28,Austria,639,8901064
2021-05-28,Belgium,2026,11522440
2021-05-28,Bulgaria,293,6951482
2021-05-28,Croatia,375,4058165
2021-05-28,Cyprus,75,888005
2021-05-28,Czechia,506,10693939
2021-05-28,Denmark,1119,5822763
2021-05-28,Estonia,139,1328976
2021-05-28,Finland,98,5525292
2021-05-28,France,13933,67320216
2021-05-28,Germany,7380,83166711
2021-05-28,Greece,1876,10718565
2021-05-28,Hungary,448,9769526
2021-05-28,Iceland,7,364134
2021-05-28,Ireland,432,4964440
2021-05-28,Italy,4143,59641488
2021-05-28,Latvia,348,1907675
2021-05-28,Liechtenstein,0,38747
2021-05-28,Lithuania,520,2794090
2021-05-28,Luxembourg,80,626108
2021-05-28,Malta,6,514564
2021-05-28,Netherlands,3375,17407585
2021-05-28,Norway,501,5367580
2021-05-28,Poland,1202,37958138
2021-05-28,Portugal,572,10295909
2021-05-28,Romania,307,19328838
2021-05-28,Slovakia,318,5457873
2021-05-28,Slovenia,362,2095861
2021-05-28,Spain,5482,47332614
2021-05-28,Sweden,297,10327589
2021-06-28,Austria,67,8901064
2021-06-28,Belgium,604,11522440
2021-06-28,Bulgaria,16,6951482
2021-06-28,Croatia,45,4058165
2021-06-28,Cyprus,216,888005
2021-06-28,Czechia,58,10693939
2021-06-28,Denmark,174,5822763
2021-06-28,Estonia,15,1328976
2021-06-28,Finland,95,5525292
2021-06-28,France,1578,67320216
2021-06-28,Germany,219,83166711
2021-06-28,Greece,235,10718565
2021-06-28,Hungary,132,9769526
2021-06-28,Iceland,0,364134
2021-06-28,Ireland,361,4964440
2021-06-28,Italy,780,59641488
2021-06-28,Latvia,41,1907675
2021-06-28,Liechtenstein,2,38747
2021-06-28,Lithuania,15,2794090
2021-06-28,Luxembourg,0,626108
2021-06-28,Malta,6,514564
2021-06-28,Netherlands,501,17407585
2021-06-28,Norway,0,5367580
2021-06-28,Poland,69,37958138
2021-06-28,Portugal,1496,10295909
2021-06-28,Romania,46,19328838
2021-06-28,Slovakia,79,5457873
2021-06-28,Slovenia,12,2095861
2021-06-28,Spain,10179,47332614
2021-06-28,Sweden,443,10327589
2021-07-28,Austria,404,8901064
2021-07-28,Belgium,1746,11522440
2021-07-28,Bulgaria,200,6951482
2021-07-28,Croatia,193,4058165
2021-07-28,Cyprus,791,888005
2021-07-28,Czechia,253,10693939
2021-07-28,Denmark,559,5822763
2021-07-28,Estonia,174,1328976
2021-07-28,Finland,612,5525292
2021-07-28,France,26871,67320216
2021-07-28,Germany,2768,83166711
2021-07-28,Greece,4170,10718565
2021-07-28,Hungary,74,9769526
2021-07-28,Iceland,124,364134
2021-07-28,Ireland,1114,4964440
2021-07-28,Italy,4516,59641488
2021-07-28,Latvia,68,1907675
2021-07-28,Liechtenstein,3,38747
2021-07-28,Lithuania,345,2794090
2021-07-28,Luxembourg,86,626108
2021-07-28,Malta,91,514564
2021-07-28,Netherlands,3984,17407585
2021-07-28,Norway,329,5367580
2021-07-28,Poland,107,37958138
2021-07-28,Portugal,2316,10295909
2021-07-28,Romania,175,19328838
2021-07-28,Slovakia,69,5457873
2021-07-28,Slovenia,85,2095861
2021-07-28,Spain,27149,47332614
2021-07-28,Sweden,656,10327589
2021-05-29,Austria,538,8901064
2021-05-29,Belgium,1120,11522440
2021-05-29,Bulgaria,287,6951482
2021-05-29,Croatia,321,4058165
2021-05-29,Cyprus,73,888005
2021-05-29,Czechia,454,10693939
2021-05-29,Denmark,997,5822763
2021-05-29,Estonia,127,1328976
2021-05-29,Finland,182,5525292
2021-05-29,France,11268,67320216
2021-05-29,Germany,5426,83166711
2021-05-29,Greece,1928,10718565
2021-05-29,Hungary,465,9769526
2021-05-29,Iceland,5,364134
2021-05-29,Ireland,460,4964440
2021-05-29,Italy,3737,59641488
2021-05-29,Latvia,354,1907675
2021-05-29,Liechtenstein,2,38747
2021-05-29,Lithuania,520,2794090
2021-05-29,Luxembourg,81,626108
2021-05-29,Malta,3,514564
2021-05-29,Netherlands,3839,17407585
2021-05-29,Norway,410,5367580
2021-05-29,Poland,943,37958138
2021-05-29,Portugal,598,10295909
2021-05-29,Romania,321,19328838
2021-05-29,Slovakia,222,5457873
2021-05-29,Slovenia,292,2095861
2021-05-29,Spain,0,47332614
2021-05-29,Sweden,285,10327589
2021-06-29,Austria,75,8901064
2021-06-29,Belgium,566,11522440
2021-06-29,Bulgaria,115,6951482
2021-06-29,Croatia,14,4058165
2021-06-29,Cyprus,314,888005
2021-06-29,Czechia,151,10693939
2021-06-29,Denmark,151,5822763
2021-06-29,Estonia,45,1328976
2021-06-29,Finland,84,5525292
2021-06-29,France,509,67320216
2021-06-29,Germany,404,83166711
2021-06-29,Greece,361,10718565
2021-06-29,Hungary,34,9769526
2021-06-29,Iceland,12,364134
2021-06-29,Ireland,302,4964440
2021-06-29,Italy,387,59641488
2021-06-29,Latvia,30,1907675
2021-06-29,Liechtenstein,0,38747
2021-06-29,Lithuania,37,2794090
2021-06-29,Luxembourg,42,626108
2021-06-29,Malta,6,514564
2021-06-29,Netherlands,567,17407585
2021-06-29,Norway,349,5367580
2021-06-29,Poland,51,37958138
2021-06-29,Portugal,902,10295909
2021-06-29,Romania,37,19328838
2021-06-29,Slovakia,56,5457873
2021-06-29,Slovenia,36,2095861
2021-06-29,Spain,7091,47332614
2021-06-29,Sweden,250,10327589
2021-07-29,Austria,528,8901064
2021-07-29,Belgium,1778,11522440
2021-07-29,Bulgaria,216,6951482
2021-07-29,Croatia,198,4058165
2021-07-29,Cyprus,769,888005
2021-07-29,Czechia,194,10693939
2021-07-29,Denmark,1284,5822763
2021-07-29,Estonia,220,1328976
2021-07-29,Finland,644,5525292
2021-07-29,France,27934,67320216
2021-07-29,Germany,3142,83166711
2021-07-29,Greece,2870,10718565
2021-07-29,Hungary,65,9769526
2021-07-29,Iceland,117,364134
2021-07-29,Ireland,1301,4964440
2021-07-29,Italy,5693,59641488
2021-07-29,Latvia,78,1907675
2021-07-29,Liechtenstein,2,38747
2021-07-29,Lithuania,410,2794090
2021-07-29,Luxembourg,107,626108
2021-07-29,Malta,95,514564
2021-07-29,Netherlands,3447,17407585
2021-07-29,Norway,273,5367580
2021-07-29,Poland,138,37958138
2021-07-29,Portugal,3452,10295909
2021-07-29,Romania,159,19328838
2021-07-29,Slovakia,60,5457873
2021-07-29,Slovenia,99,2095861
2021-07-29,Spain,26689,47332614
2021-07-29,Sweden,623,10327589
2021-05-30,Austria,570,8901064
2021-05-30,Belgium,606,11522440
